15	15	51.9916	32.0089	0.00566213	0.00761189	52	32	52	32	52	32	52	32	51.9914	31.9936	51.9938	32.0082	51.9938	32.0082	51.9938	32.0082	51.9849	32.0152	51.9869	32.0141	51.9869	32.0141	51.9867	32.0142	51.9839	32.0174	51.9877	32.0167	51.9877	32.0167	51.9877	32.0167	
15	15	997.006	31.9905	0.00260894	0.00435318	997	32	997	32	997.006	31.9864	997.006	31.9864	997.006	31.9864	997.006	31.9864	997.007	31.9872	997.006	31.9876	997.01	31.9854	997.008	31.9916	997.008	31.9916	997.008	31.9918	997.008	31.9918	997.008	31.9918	997.008	31.9918	997.008	31.9918	
15	15	1011.99	31.9976	0.00356445	0.0037612	1012	32	1011.99	31.99	1011.99	31.9903	1011.99	31.9935	1011.99	31.9943	1011.99	31.9937	1011.99	31.9968	1011.99	31.9996	1011.99	31.9995	1011.99	32.0001	1011.99	32.0001	1012	32.0006	1012	32.0006	1012	32.0006	1012	32.0006	1012	32.0006	
15	15	1031.98	32.0311	0.0140822	0.0306466	1032	32	1032	32	1031.99	32.0084	1031.99	32.0085	1031.99	32.0085	1031.99	32.0169	1031.99	32.0169	1031.99	32.0169	1031.99	32.0225	1031.99	32.011	1031.99	32.0126	1031.96	32.0675	1031.96	32.0668	1031.96	32.0668	1031.96	32.0871	1031.96	32.0871	
15	15	1066.98	32.0121	0.0139259	0.015043	1067	32	1067	32	1067	32	1067	31.9989	1066.99	31.9956	1066.99	31.9956	1066.99	31.9956	1066.99	31.9956	1066.97	32.012	1066.97	32.029	1066.97	32.029	1066.97	32.029	1066.97	32.029	1066.97	32.029	1066.97	32.029	1066.97	32.0262	
15	15	1077	32.0006	0.00149006	0.00336132	1077	32	1077	31.9974	1077	31.9974	1077	31.997	1077	31.9968	1077	31.9968	1077	31.9968	1077	31.9968	1077	32.0026	1077	32.003	1077	32.003	1077	32.0048	1077	32.0048	1077	32.0048	1077	32.0048	1077	32.0025	
15	15	1092	31.9935	0.00137295	0.00294672	1092	32	1092	32.0014	1092	31.9938	1092	31.9938	1092	31.9938	1092	31.9938	1092	31.9938	1092	31.9938	1092	31.993	1092	31.9907	1092	31.9907	1092	31.9916	1092	31.9916	1092	31.9916	1092	31.9916	1092	31.9916	
15	15	1106.99	32.0025	0.0123341	0.0045431	1107	32	1107	32.0001	1107	31.9962	1107	31.9962	1107	31.9962	1107	31.9999	1107	32	1107	32	1107	31.9996	1106.98	32.0054	1106.98	32.007	1106.98	32.0069	1106.98	32.0072	1106.98	32.0072	1106.98	32.0072	1106.97	32.0101	
15	15	1122.02	32.0402	0.0112502	0.0179087	1122	32	1122	32	1122.01	32.0098	1122.03	32.0462	1122.03	32.0462	1122.03	32.0473	1122.03	32.0505	1122.03	32.0495	1122.03	32.0488	1122.03	32.0488	1122.03	32.0488	1122.03	32.0488	1122.03	32.0497	1122.03	32.0497	1122.03	32.0497	1122.03	32.0497	
15	15	1156.99	31.9898	0.00900005	0.00675153	1157	32	1157	31.9999	1157	31.9958	1157	31.9958	1157	31.9958	1157	31.9958	1157	31.9914	1157	31.9914	1157	31.9924	1156.98	31.9827	1156.98	31.9827	1156.98	31.9827	1156.98	31.983	1156.98	31.983	1156.98	31.983	1156.97	31.9809	
15	15	1192	31.9995	0.00110581	0.00110777	1192	32	1192	31.9991	1192	31.9991	1192	31.9991	1192	31.9991	1192	31.9991	1192	31.9981	1192	31.9981	1192	32.0012	1192	32.0012	1192	31.9992	1192	31.9992	1192	31.9992	1192	31.9992	1192	31.9992	1192	32.0024	
15	15	1226.99	31.992	0.00484461	0.00561701	1227	32	1227	32	1227	31.9978	1227	31.9978	1227	31.9978	1227	31.9978	1226.99	31.992	1226.99	31.992	1226.99	31.9901	1226.99	31.9896	1226.99	31.9896	1226.99	31.9883	1226.99	31.9867	1226.99	31.9823	1226.99	31.9853	1226.99	31.9853	
15	15	1242	32.0002	0.000373762	0.000142107	1242	32	1242	32	1242	32	1242	32	1242	32	1242	32	1242	32	1242	32	1242	32	1242	32.0002	1242	32.0003	1242	32.0003	1242	32.0003	1242	32.0003	1242	32.0003	1242	32.0003	
15	15	997	37.0029	0.00123068	0.00139756	997	37	997	37	996.998	37.002	996.998	37.002	996.998	37.002	996.998	37.002	996.999	37.0031	996.998	37.0038	997	37.0035	997	37.0037	997	37.0037	997.001	37.0043	997.001	37.0041	997.001	37.0042	997.001	37.0041	997.001	37.0043	
