15
55	97	97	97	97	98.9176	99.4729	91.2427	120.531	91.2427	120.531	89.8541	121.811	89.8541	121.811	89.3304	124.727	90.5289	124.852	92.1639	129.322	92.1639	129.322	93.4465	134.343	93.4465	134.343	96.0474	135.741	95.9087	135.836	95.3474	135.55	
55	82	62	81.3755	64.1227	81.3755	64.1227	76.108	64.7268	76.108	64.7268	74.3866	71.1344	72.6989	85.7168	72.0388	106.606	72.0388	106.606	72.1162	107.188	72.1162	107.188	72.1147	107.19	72.1142	107.189	72.1142	107.189	72.1146	107.186	72.1145	107.187	
55	92	62	91.9296	65.2368	91.9296	65.2368	87.4682	46.8979	87.4682	46.8979	84.9259	55.1168	82.4022	76.0458	80.6615	109.313	80.6615	109.313	80.8779	144.663	80.8779	144.663	82.5526	160.346	83.0738	162.664	83.0738	162.664	83.045	160.002	84.2945	157.849	
55	87	67	88.8766	67.7633	88.8766	67.7633	85.3456	53.1596	85.3456	53.1596	82.9197	62.8989	82.3169	71.3661	79.9377	99.6534	79.9377	99.6534	79.2966	115.336	79.2966	115.336	79.2968	115.336	79.2968	115.336	79.2968	115.336	79.297	115.336	79.2968	115.336	
55	72	77	68.6775	74.6527	68.6775	74.6527	63.1702	73.5058	63.1702	73.5058	61.6626	79.4775	57.9986	84.9784	56.5131	109.674	56.5131	109.674	56.9566	111.278	56.9566	111.278	56.9555	111.278	56.956	111.278	56.956	111.278	56.9559	111.279	56.9571	111.278	
55	92	77	87.1226	78.1388	87.1226	78.1388	83.7262	79.0787	83.7262	79.0787	82.1482	88.2935	81.6038	102.927	81.2823	114.857	81.2823	114.857	82.3914	148.309	82.3914	148.309	84.6767	166.994	85.0102	168.731	85.0102	168.731	84.9644	166.356	86.2214	164.199	
55	72	82	62.699	72.4899	62.699	72.4899	57.5317	71.7167	57.5317	71.7167	56.6933	77.7869	56.1813	92.8854	56.5166	125.193	56.5166	125.193	59.6126	151.454	59.6126	151.454	59.666	153.168	59.6664	153.167	59.6664	153.167	59.6662	153.168	59.666	153.169	
55	82	97	72.6646	89.559	72.6646	89.559	67.9029	88.826	67.9029	88.826	66.7743	98.2263	68.8178	122.087	74.8842	153.007	74.8842	153.007	83.9868	176.275	83.9868	176.275	90.3467	183.691	90.6369	184.646	90.6369	184.646	90.1365	183.604	89.8324	182.858	
55	87	102	76.2407	96.5237	76.2407	96.5237	71.3513	99.1277	71.3513	99.1277	70.5495	111.407	73.1882	134.359	73.7292	142.323	73.7292	142.323	79.519	168.781	79.519	168.781	84.1473	179.172	85.8055	181.2	85.8055	181.2	84.9943	179.564	85.0638	178.43	
56	102	77	102	77	99.0478	85.8861	94.4568	86.7232	94.4568	86.7232	90.5848	83.6154	90.5848	83.6154	89.7895	84.6273	88.9579	97.2642	87.7937	128.075	87.7937	128.075	87.7801	135.95	87.7801	135.95	90.5393	137.912	90.3396	138.08	90.3396	138.08	
56	77	62	67.1559	59.5143	67.1559	59.5143	62.0785	57.7215	62.0785	57.7215	58.3309	66.6404	57.1936	91.899	56.5849	125.643	56.5849	125.643	59.6808	152.428	59.6808	152.428	59.7343	155.63	59.7341	155.63	59.7341	155.63	59.7343	155.63	59.7343	155.63	
56	82	67	91.832	71.9499	91.832	71.9499	87.7309	60.8435	87.7309	60.8435	85.2274	66.1941	84.6245	74.4252	82.5732	104.891	82.5732	104.891	83.0543	141.586	83.0543	141.586	84.2213	158.145	84.9101	161.176	84.9101	161.176	84.8425	158.329	84.8425	158.329	
56	92	47	92	47	89.7194	44.1286	89.7194	44.1286	86.5537	51.7707	83.7664	69.4098	81.56	91.591	81.56	91.591	81.3801	93.0507	81.3801	93.0507	81.3801	93.0508	81.3799	93.0509	81.3799	93.0509	81.38	93.0507	81.3797	93.0504	81.3797	93.0504	
56	72	62	72	62	63.1394	59.893	63.1394	59.893	60.1184	67.5405	56.8027	88.3597	56.0853	122.899	56.0853	122.899	59.1812	146.776	59.1812	146.776	59.249	147.183	59.2491	147.181	59.2491	147.181	59.2466	147.182	59.2467	147.179	59.2467	147.179	
56	62	67	62	67	58.6582	66.8021	58.6582	66.8021	58.0967	67.8701	56.5591	91.6624	55.9504	125.407	55.9504	125.407	60.2959	151.668	60.2959	151.668	60.3493	154.87	60.3493	154.869	60.3493	154.869	60.3494	154.87	60.3485	154.871	60.3485	154.871	
56	67	77	67	77	61.4928	75.6414	61.4928	75.6414	60.2027	82.2616	55.5966	88.3369	55.0934	122.876	55.0934	122.876	58.602	146.753	58.602	146.753	58.6698	147.16	58.6699	147.158	58.6699	147.158	58.6674	147.159	58.6676	147.157	58.6676	147.157	
56	67	82	67	82	60.7373	79.0659	60.7373	79.0659	60.9341	79.6829	56.4077	85.7581	56.3558	115.172	56.3558	115.172	56.4388	122.812	56.4388	122.812	56.4386	122.812	56.4387	122.812	56.4387	122.812	56.4389	122.811	56.4389	122.812	56.4389	122.812	
56	77	87	77	87	71.7673	85.3061	71.7673	85.3061	69.6896	92.0591	67.8895	104.596	68.2481	122.197	68.2481	122.197	68.5855	123.34	68.5855	123.34	68.5857	123.34	68.5858	123.34	68.5858	123.34	68.5858	123.34	68.5857	123.34	68.5857	123.34	
56	87	92	87	92	84.1083	80.014	84.1083	80.014	82.6627	89.107	82.3158	101.302	81.9311	111.014	81.9311	111.014	82.7759	145.893	82.7759	145.893	84.4505	163.163	84.8085	164.827	84.8085	164.827	84.7604	162.297	86.1026	160.204	86.1026	160.204	
56	72	127	72	127	70.237	123.245	70.237	123.245	71.5672	125.236	74.3052	139.909	75.1417	145.802	75.1417	145.802	78.1287	169.833	78.1287	169.833	83.7458	178.198	85.1279	180.359	85.1279	180.359	84.8996	178.442	85.6222	177.136	85.6222	177.136	
56	72	132	72	132	70.027	131.907	70.027	131.907	71.6199	139.375	76.5613	149.181	74.9908	143.521	74.9908	143.521	77.9779	166.743	77.9779	166.743	78.5672	173.786	78.8214	175.919	78.8214	175.919	78.7355	173.562	79.3329	171.499	79.3329	171.499	
56	72	137	72	137	70.2249	136.478	70.2249	136.478	72.0634	137.685	76.812	146.938	76.4162	145.202	76.4162	145.202	76.4355	163.426	76.4355	163.426	74.9634	164.001	75.0397	166.526	75.0397	166.526	75.0699	164.083	76.139	161.676	76.139	161.676	
56	77	152	77	152	75.7295	151.421	75.7295	151.421	75.5357	150.554	83.1349	179.915	90.0238	182.324	90.0238	182.324	90.4989	182.636	90.4989	182.636	91.7004	186.676	89.9665	187.209	89.9665	187.209	88.9533	186.064	88.7362	185.204	88.7362	185.204	
57	87	62	88.3362	64.0295	88.3362	64.0295	85.5684	53.7943	85.5684	53.7943	83.2114	62.9604	82.6085	71.4277	80.1151	99.715	80.1151	99.715	79.474	115.398	79.474	115.398	79.4742	115.398	79.4742	115.398	79.4742	115.398	79.4743	115.398	79.4743	115.398	
57	97	72	93.312	63.6306	93.312	63.6306	88.4045	49.2731	88.4045	49.2731	85.9976	58.1019	83.7394	80.89	82.7731	121.21	82.7731	121.21	83.9158	154.862	83.9158	154.862	85.8283	168.167	86.1533	169.891	86.1533	169.891	86.1075	167.699	89.944	167.641	
57	92	52	92	52	90.6228	55.4047	90.6228	55.4047	88.4932	63.5187	87.5013	85.769	87.1471	124.876	87.1471	124.876	87.4858	148.805	87.4858	148.805	88.598	164.614	88.603	165.999	88.603	165.999	88.872	163.981	89.7805	161.666	90.2484	160.366	
57	67	62	67	62	62.5079	60.2686	62.5079	60.2686	59.4869	67.9161	57.1838	91.7084	56.5751	125.453	56.5751	125.453	59.671	151.714	59.671	151.714	59.7245	154.916	59.7245	154.915	59.7245	154.915	59.7246	154.916	59.7237	154.917	59.7238	154.917	
57	67	67	67	67	60.4862	66.149	60.4862	66.149	59.1604	68.9413	56.6298	90.3083	56.0211	125.948	56.0211	125.948	60.9845	152.732	60.9845	152.732	60.8658	156.502	60.8656	156.503	60.8656	156.503	60.8661	156.503	60.8616	156.505	60.8625	156.503	
57	77	92	77	92	72.0822	92.2896	72.0822	92.2896	70.4689	100.049	72.1301	123.149	71.6393	140.497	71.6393	140.497	80.6668	167.61	80.6668	167.61	82.2377	177.956	83.3506	180.237	83.3506	180.237	83.2335	178.163	84.1741	176.697	87.0961	176.564	
57	87	117	87	117	84.9584	120.334	84.9584	120.334	84.9824	121.503	86.3895	119.244	86.2359	123.385	86.2359	123.385	86.8202	155.308	86.8202	155.308	88.2479	168.853	88.5728	170.354	88.5728	170.354	88.7233	168.55	89.4849	165.962	90.5421	163.721	
57	87	132	87	132	85.4676	133.502	85.4676	133.502	85.2782	137.478	85.6446	139.781	86.4922	141.444	86.4922	141.444	89.4437	150.381	89.4437	150.381	87.8469	162.424	87.9622	164.423	87.9622	164.423	88.0943	162.01	89.3246	159.754	91.0025	160.925	
57	67	152	67	152	65.6971	150.493	65.6971	150.493	67.4689	152.545	71.2631	153.547	71.8828	147.064	71.8828	147.064	81.2191	172.199	81.2191	172.199	88.0041	181.812	89.8028	183.197	89.8028	183.197	88.5324	181.918	87.9959	180.956	89.8391	181.073	
58	82	77	82.2839	76.5331	82.2839	76.5331	80.3842	77.6328	80.3842	77.6328	77.891	88.8407	77.5342	106.511	75.4507	100.995	75.4507	100.995	76.7491	104.897	76.7491	104.897	76.7488	104.898	76.7489	104.897	76.7489	104.897	76.7484	104.897	76.7484	104.897	
58	77	107	77	107	73.4378	105.529	73.4378	105.529	73.3956	112.03	75.1652	132.127	73.2751	139.809	73.2751	139.809	80.7358	166.922	80.7358	166.922	81.738	176.829	82.851	179.134	82.851	179.134	82.7339	176.925	83.6859	175.373	83.6859	175.373	
58	87	57	87	57	84.7328	65.6558	84.13	73.8869	82.0766	104.683	82.0766	104.683	82.0238	140.265	82.0238	140.265	83.19	156.667	83.8788	159.857	83.8788	159.857	83.8301	157.009	85.2095	154.969	85.2095	154.969	88.4389	155.44	88.4389	155.44	
58	82	62	82	62	79.2187	71.6828	77.3738	77.2894	78.6074	101.195	78.6074	101.195	78.0993	116.878	78.0993	116.878	78.0998	116.878	78.0998	116.878	78.0998	116.878	78.1001	116.878	78.0999	116.878	78.0999	116.878	78.0997	116.878	78.0997	116.878	
58	82	67	82	67	79.6024	73.9813	77.7957	80.931	78.4613	110.262	78.4613	110.262	79.1854	136.179	79.1854	136.179	79.7829	141.578	79.7834	141.578	79.7834	141.578	79.7867	141.583	79.7842	141.579	79.7842	141.579	79.787	141.582	79.787	141.582	
58	87	72	87	72	85.1208	80.3337	83.898	97.0735	85.2103	125.711	85.2103	125.711	86.6041	152.567	86.6041	152.567	87.8939	166.793	88.0667	168.178	88.0667	168.178	88.2705	166.24	89.3199	163.939	89.3199	163.939	90.3771	162.675	90.3771	162.675	
58	87	82	87	82	86.0845	86.5607	85.6462	94.1083	86.6108	130.932	86.6108	130.932	87.049	129.857	87.049	129.857	88.1675	132.087	88.168	132.088	88.168	132.088	88.1436	132.077	87.7378	131.964	87.7378	131.964	87.72	131.996	87.72	131.996	
58	67	92	67	92	66.1961	104.904	68.391	129.035	74.5862	155.35	74.5862	155.35	83.5121	176.723	83.5121	176.723	89.8719	183.296	90.2467	184.336	90.2467	184.336	88.9991	183.098	88.4955	182.16	88.4955	182.16	90.3499	182.296	90.3499	182.296	
58	87	102	87	102	86.4038	110.072	87.0511	112.753	86.6413	119.459	86.6413	119.459	85.6387	147.083	85.6387	147.083	86.7863	164.178	86.9712	165.875	86.9712	165.875	87.0311	163.636	88.3003	161.503	88.3003	161.503	91.8505	162.959	91.8505	162.959	
58	67	112	67	112	67.0117	123.354	69.8416	142.81	73.333	155.327	73.333	155.327	82.272	173.867	82.272	173.867	88.8121	182.778	90.2877	184.013	90.2877	184.013	89.0401	182.774	88.5365	181.837	88.5365	181.837	90.3727	181.954	90.3727	181.954	
58	67	122	67	122	67.9498	121.069	69.9214	133.242	72.4957	142.646	72.4957	142.646	81.9614	169.759	81.9614	169.759	86.0268	179.838	88.3452	181.552	88.3452	181.552	87.0308	180.116	86.5872	179.046	86.5872	179.046	88.4235	179.125	88.4235	179.125	
58	67	132	67	132	68.3721	136.156	72.5062	150.646	73.815	149.541	73.815	149.541	84.538	180.233	84.538	180.233	87.2886	184.673	88.5865	185.988	88.5865	185.988	87.4076	184.71	87.0548	183.681	87.0548	183.681	89.1771	183.839	89.1771	183.839	
59	92	137	92	137	90.3274	138.185	90.3274	138.185	90.9856	145.378	93.1639	152.496	95.2657	157.531	95.2657	157.531	90.9855	161.286	90.9855	161.286	91.0173	170.044	91.3914	171.455	91.3914	171.455	91.5347	169.749	92.1256	167.309	99.271	169.195	
59	87	77	87	77	85.2361	86.032	84.7824	94.8948	85.8049	127.951	85.8049	127.951	85.7913	138.867	85.7913	138.867	87.3851	153.605	87.5542	154.837	87.5542	154.837	87.5459	154.791	87.7495	153.301	87.7495	153.301	87.9449	153.305	87.7038	156.12	
59	87	97	87	97	85.9148	103.913	86.5965	115.416	86.1996	123.709	86.1996	123.709	86.7839	153.762	86.7839	153.762	88.6069	167.495	88.7188	168.845	88.7188	168.845	88.9227	167.029	89.7558	164.632	89.7558	164.632	90.0803	162.037	89.3242	167.741	
59	87	107	87	107	87.1197	107.826	87.6761	112.369	86.6725	119.075	86.6725	119.075	85.6699	146.7	85.6699	146.7	86.8175	163.794	87.0024	165.491	87.0024	165.491	87.0258	163.091	88.3342	161.01	88.3342	161.01	91.8845	163.384	90.7751	168.137	
59	67	117	67	117	67.3247	123.146	70.1546	142.602	73.646	155.119	73.646	155.119	82.5935	176.492	82.5935	176.492	88.9534	183.804	90.2514	184.967	90.2514	184.967	89.0453	183.762	88.6333	182.857	88.6333	182.857	90.4878	182.996	96.2117	183.905	
60	77	152	72.2812	145.715	72.2812	145.715	71.0643	145.935	71.0643	145.935	73.1113	147.852	80.9615	168.302	82.7208	165.956	82.7208	165.956	81.5834	167.144	81.5834	167.144	82.5593	176.191	83.6925	178.507	83.6925	178.507	83.5014	176.354	88.3625	177.828	
60	77	57	77	57	74.3126	64.5366	72.7129	90.2529	72.5943	111.511	72.5943	111.511	72.828	114.079	72.828	114.079	72.8277	114.079	72.8276	114.079	72.8276	114.079	72.8279	114.079	72.8277	114.079	72.8277	114.079	72.8274	114.079	72.8269	114.079	
60	87	67	87	67	85.0263	66.747	84.1415	74.9781	82.3125	106.609	82.3125	106.609	82.3895	143.519	82.3895	143.519	83.6303	159.596	84.1713	162.093	84.1713	162.093	84.1226	159.348	85.4841	157.207	85.4841	157.207	88.7901	157.912	87.9207	162.778	
60	67	127	67	127	68.1752	131.143	72.1211	150.125	74.0488	153.828	74.0488	153.828	83.3023	176.396	83.3023	176.396	89.6622	183.708	89.9524	184.663	89.9524	184.663	88.7463	183.458	88.2427	182.52	88.2427	182.52	90.1622	182.673	98.326	183.134	
60	67	107	69.3318	131.172	73.0221	150.964	73.0221	150.964	83.2653	178.562	83.2653	178.562	88.7184	182.702	90.194	183.937	90.194	183.937	88.9464	182.699	88.4428	181.761	88.4428	181.761	90.2972	181.897	90.2972	181.897	95.8439	182.858	99.8499	182.46	
61	92	67	92.3851	65.1122	92.3851	65.1122	87.9238	46.7733	87.9238	46.7733	85.4251	54.8854	82.9014	75.8144	81.2184	108.983	81.2184	108.983	81.4348	144.333	81.4348	144.333	82.7621	160.057	83.2834	162.374	83.2834	162.374	83.2635	159.629	83.2635	159.629	
61	72	122	72	122	70.1336	118.065	70.1336	118.065	71.0988	120.318	72.1229	127.947	68.2618	138.532	68.2618	138.532	78.1303	152.968	78.1303	152.968	78.1475	165.027	78.2224	166.812	78.2224	166.812	78.2989	164.348	79.4132	161.952	79.4132	161.952	
61	87	77	85.983	103.535	88.2135	162.213	88.2135	162.213	88.2614	165.61	88.2614	165.61	88.5263	173.429	88.9714	175.051	88.9714	175.051	88.9735	173.01	89.9741	170.686	89.9741	170.686	93.1054	170.184	93.1054	170.184	103.298	169.328	103.298	169.328	
61	82	92	81.9504	108.64	81.4643	111.332	81.4643	111.332	82.1652	144.747	82.1652	144.747	83.5851	160.886	84.0765	163.071	84.0765	163.071	84.0275	160.409	85.3774	158.261	85.3774	158.261	88.7638	159.237	88.7638	159.237	87.0205	165.617	87.0205	165.617	
61	87	82	85.9348	119.774	85.9348	119.774	86.3595	153.426	86.3595	153.426	88.8313	168.429	89.0296	169.804	89.0296	169.804	89.1801	168	89.9702	165.456	89.9702	165.456	90.2946	162.861	90.2946	162.861	91.6458	168.05	93.0835	169.579	93.0835	169.579	
61	77	87	76.9518	113.078	76.9518	113.078	78.582	139.908	78.582	139.908	79.217	149.882	79.2173	149.882	79.2173	149.882	79.216	149.881	79.2163	149.881	79.2163	149.881	79.2162	149.881	79.2162	149.881	79.2166	149.882	79.2169	149.882	79.2169	149.882	
61	67	117	73.0029	146.695	73.0029	146.695	82.2849	173.131	82.2849	173.131	88.8249	182.378	90.4458	183.696	90.4458	183.696	89.1982	182.457	88.6617	181.495	88.6617	181.495	90.455	181.574	90.455	181.574	96.0017	182.535	100.008	182.138	100.008	182.138	
62	87	77	85.3634	108.701	85.3634	108.701	85.9316	145.191	85.9316	145.191	86.5224	161.81	86.833	163.884	86.833	163.884	86.8239	161.407	88.2169	159.279	88.2169	159.279	91.3368	160.736	91.3368	160.736	89.2936	166.658	91.0615	169.37	89.4641	174.766	
62	82	87	81.6962	114.654	81.6962	114.654	82.9425	149.239	82.9425	149.239	85.4515	168.145	85.8189	169.989	85.8189	169.989	85.773	167.797	86.8852	165.548	86.8852	165.548	90.7218	165.37	90.7218	165.37	94.1449	168.828	96.6069	169.599	99.0409	171.438	
62	67	112	72.1665	142.882	72.1665	142.882	81.6322	169.995	81.6322	169.995	85.6977	180.074	88.016	181.788	88.016	181.788	86.7016	180.352	86.258	179.282	86.258	179.282	88.1395	179.368	88.1395	179.368	93.4963	180.386	100.108	180.406	106.984	179.411	
62	82	117	82	117	83.2332	152.945	83.2332	152.945	85.4708	168.74	85.8439	170.577	85.8439	170.577	85.798	168.379	86.9103	166.13	86.9103	166.13	90.7468	165.951	90.7468	165.951	96.6713	168.011	101.604	170.096	101.604	170.096	107.992	171.119	
