15
15	192	22	191.932	21.4817	191.087	21.3919	192.058	20.8844	192.15	20.7975	191.037	20.2827	191.199	19.8048	191.425	19.419	191.104	19.0652	190.669	18.2441	191.233	17.3845	191.232	16.5103	189.768	14.5858	190.629	13.4764	190.499	12.9611	190.811	12.1838	
15	202	22	202.133	21.7489	201.58	21.5855	200.832	21.2141	201.148	20.9041	200.508	20.4565	199.794	19.9609	199.87	19.5165	199.386	18.8688	198.982	18.1948	198.186	17.3621	197.553	16.3891	196.812	14.825	196.428	13.938	195.939	13.2073	195.39	12.4637	
15	162	27	161.942	26.9241	162.241	26.4839	162.284	26.2193	162.377	25.9236	162.367	25.5548	162.393	25.1918	162.322	24.7886	162.376	24.1926	162.301	23.5905	162.332	22.9203	162.911	21.7373	163.641	19.9756	164.188	18.9998	164.685	18.2714	165.445	17.2619	
15	182	27	181.434	26.8318	181.462	26.528	181.525	26.1774	181.48	25.7923	181.653	25.2773	180.915	24.897	180.76	24.3016	180.896	23.6698	180.255	23.144	180.944	22.0951	179.889	21.0576	180.013	19.0082	182.024	17.7343	180.631	16.8246	181.391	15.8138	
15	187	27	186.732	26.6929	186.528	26.5159	186.74	26.2013	186.807	25.7831	186.73	25.2723	186.468	24.8277	186.955	24.2151	186.443	23.7383	186.088	23.0958	186.031	21.9429	186.196	20.7952	185.754	18.8336	185.868	17.6501	186.334	16.6787	186.346	15.7985	
15	192	27	191.767	26.7402	191.862	26.523	192.093	26.0621	192.345	25.6644	192.217	25.2424	192.508	24.7707	192.361	24.1852	192.22	23.6154	191.529	22.9236	191.948	21.8287	192.249	20.6784	190.982	18.765	191.222	17.5898	191.225	16.7315	191.272	15.8152	
15	197	27	197.155	26.6576	197.425	26.3548	197.466	25.9145	197.601	25.5647	197.558	25.0968	197.264	24.621	196.998	24.0489	196.927	23.4442	196.608	22.6889	196.569	21.7298	196.744	20.5345	195.792	18.6503	195.97	17.591	195.541	16.7858	195.023	15.9398	
15	202	27	202.36	26.6512	201.943	26.3963	202.37	25.9685	202.027	25.6755	201.687	25.2312	201.032	24.8795	200.975	24.3249	200.795	23.6423	200.687	22.9082	199.841	22.0374	199.639	20.9246	198.918	19.0605	198.476	18.1653	198.018	17.3792	197.413	16.6158	
15	207	27	206.739	26.8273	206.592	26.4816	206.202	26.1282	206.234	25.7657	206.008	25.294	206.131	24.9229	205.849	24.4093	205.492	23.7221	205.331	23.0032	204.96	22.0621	204.559	21.0036	203.866	19.147	203.534	18.2191	203.177	17.46	202.736	16.7038	
15	212	27	211.906	26.785	211.611	26.4323	211.569	26.2411	211.402	25.8136	211.26	25.3601	211.09	24.8885	210.921	24.4369	210.571	23.7601	210.2	23.0656	209.801	22.0978	209.381	21.0357	208.801	19.2307	208.465	18.3024	208.04	17.5171	207.705	16.866	
15	162	32	162.233	31.6523	162.12	31.5091	162.145	31.2723	162.27	30.7479	162.388	30.3888	162.288	30.1229	162.294	29.6839	162.37	28.9589	162.402	28.3387	162.321	27.5567	162.646	26.5579	162.996	24.7055	163.446	23.7174	163.869	22.8772	164.39	21.8462	
15	167	32	167.257	31.7192	167.184	31.5047	167.426	31.0881	167.772	30.5719	167.8	30.2668	168.365	29.7494	168.594	29.2058	168.573	28.6607	168.56	27.949	168.724	27.0532	169.358	25.8095	170.18	23.6118	170.38	22.6956	171.091	21.6257	171.888	20.5636	
15	172	32	172.686	31.6968	172.252	31.4683	172.385	31.1524	172.715	30.7261	173.323	30.3181	173.898	29.8477	173.686	29.3808	174.489	28.7493	174.31	28.1232	174.902	27.1567	174.744	26.0882	176.069	23.9751	177.42	22.8423	177.179	21.9749	177.391	20.9899	
15	177	32	177.514	31.8397	177.269	31.5756	176.912	31.1842	178.479	30.8408	179.155	30.3333	179.629	29.9329	179.623	29.4371	179.019	28.8238	178.725	28.2365	179.421	27.2592	179.247	26.1217	179.59	24.0608	180.213	22.8863	179.774	21.9454	180.047	20.9914	
15	187	32	186.848	31.702	187.009	31.4017	186.949	31.0434	187.148	30.6803	187.314	30.1631	187.026	29.779	187.646	29.0821	187.33	28.6094	186.546	27.8264	186.683	26.721	186.766	25.6533	186.501	23.405	186.679	22.2649	187.211	21.3388	186.977	20.4307	
15	192	32	191.295	31.7453	191.56	31.4552	191.997	31.0311	191.97	30.6858	192.121	30.1488	192.054	29.7177	192.179	29.1205	192.18	28.5527	191.645	27.8736	191.464	26.8125	191.752	25.7126	191.278	23.5668	191.625	22.4555	191.312	21.6316	191	20.752	
15	207	32	206.841	31.7617	206.747	31.435	206.368	31.1506	206.508	30.741	206.333	30.2649	206.355	29.8324	206.186	29.4577	205.766	28.7442	205.644	28.0432	205.148	27.0852	204.884	26.0216	204.334	24.1705	204.041	23.2384	203.844	22.5333	203.529	21.808	
15	212	32	211.968	31.8347	211.718	31.5646	211.711	31.3517	211.605	31.0287	211.688	30.6101	211.435	29.9757	211.24	29.5734	211.019	28.9672	210.869	28.3646	210.512	27.4224	210.11	26.2522	209.791	24.6076	209.33	23.6147	209.229	22.8887	208.965	22.2535	
15	217	32	216.868	31.7354	216.645	31.3982	216.798	31.3175	216.514	30.7851	216.372	30.2847	216.275	29.8765	215.787	29.0767	215.631	28.5347	215.27	27.6678	214.894	26.8357	214.462	25.5895	214.193	24.1043	213.837	23.1207	213.769	22.5326	213.185	21.5518	
15	222	32	221.915	31.9319	221.685	31.5842	221.477	31.1901	221.376	30.8897	221.128	30.4605	220.938	30.0185	220.618	29.4033	220.229	28.8759	219.686	27.9272	219.355	27.2525	218.889	26.1063	218.116	24.3262	217.941	23.6846	217.671	23.0457	217.291	22.4319	
15	227	32	226.91	31.9236	226.765	31.7796	226.581	31.4296	226.494	31.2279	226.306	30.8312	225.983	30.2478	225.673	29.6236	225.283	29.102	224.795	28.2671	224.416	27.4687	224.024	26.4884	223.256	24.7481	222.993	23.9793	222.736	23.4446	222.425	22.9637	
15	157	37	156.955	37.081	156.93	36.8961	156.88	36.7895	157.006	36.2943	156.93	36.282	156.909	35.994	156.844	35.6263	156.821	35.0324	156.8	34.5077	156.799	33.5788	157.022	32.5524	157.505	30.6321	157.968	29.681	158.342	28.8386	158.699	28.0761	
15	162	37	162.121	36.8625	161.988	36.7852	162.012	36.4803	162.169	36.0434	162.329	35.6944	162.183	35.4538	162.242	34.9221	162.147	34.3864	162.248	33.7045	162.257	32.7833	162.427	31.8255	162.783	30.0797	163.252	29.0787	163.589	28.2133	163.864	27.3996	
